Document No.,Amount
SCPBZ24+00005_1,-47885.6
SZPBZ24+00413_1,40136.4
SIPBZ24+00297_1,47885.6
SIPBZ24+00406_1,1365810.31
SCPBZ24+00007_1,-1365810.31
SIPBZ24+00407_1,1365810.31
SZPBZ24+00438_1,121301.4
SZPBZ24+00475_1,5624.0
SZPBZ24+00479_1,23170464.0
SZPBZ24+00489_1,30159500.0
SCPBZ24+00008_1,-933.81
SCPBZ24+00009_1,-410.07
SCPBZ24+00010_1,-787.13
SCPBZ24+00012_1,-3561.6
SIPBZ24+00427_1,3561.6
MISC01-24-000047_1,-925.76
MISC01-24-000048_1,-8398.68
SIPBZ24+00590_1,1091219.45
SIPBZ24+00591_1,365417.0
SIPBZ24+00600_1,3709.44
SIPBZ24+00607_1,1896.0
SIPBZ24+00617_1,24.9
SIPBZ24+00625_1,209572.0
SIPBZ24+00631_1,170053.0
SCPBZ24+00018_1,-5363.0
SIPBZ24+00909_1,1759.0
SCPBZ24+00048_1,-47885.6
SIPBZ24+01085_1,47885.6
SCPBZ24+00050_1,-12929.12
SIPBZ24+01090_1,12929.12
SCPBZ24+00055_1,-10534.84
SIPBZ24+00024_1,1183259.0
SZPBZ24+00418_1,14169050.0
SIPBZ24+00071_1,881540.81
SIPBZ24+00636_1,94320.14
SIPBZ24+00017_1,12898.24
SIPBZ24+00018_1,324123.48
SIPBZ24+00019_1,4946.04
SIPBZ24+00020_1,4969.8
SIPBZ24+00021_1,4950.0
SIPBZ24+00023_1,4775.76
SIPBZ24+00025_1,4704.48
SIPBZ24+00027_1,4953.96
SIPBZ24+00036_1,4957.92
SIPBZ24+00043_1,619480.52
SIPBZ24+00069_1,949459.28
SIPBZ24+00070_1,769395.14
SIPBZ24+00089_1,2909392.0
SIPBZ24+00096_1,948690.0
SIPBZ24+00099_1,1081989.0
SIPBZ24+00100_1,7796.17
SIPBZ24+00103_1,2533383.0
SIPBZ24+00121_1,4435.2
SIPBZ24+00123_1,23969.4
SIPBZ24+00138_1,11440.0
SIPBZ24+00150_1,9650189.0
SIPBZ24+00151_1,10111184.0
SIPBZ24+00153_1,8891603.0
SIPBZ24+00161_1,4204.2
SIPBZ24+00178_1,6788.02
SIPBZ24+00188_1,2582456.0
SIPBZ24+00192_1,2633574.0
SCPBZ24+00003_1,-324123.48
SIPBZ24+00194_1,324123.48
SZPBZ24+00338_1,2104718.0
SZPBZ24+00363_1,9280588.0
SZPBZ24+00372_1,16325724.0
SZPBZ24+00377_1,15524800.0
SIPBZ24+00311_1,4730.7
SZPBZ24+00445_1,218399.94
SZPBZ24+00447_1,52880.1
SCPBZ24+00011_1,-11440.0
SIPBZ24+00426_1,11440.0
SIPBZ24+00592_1,255560.0
SIPBZ24+00594_1,200185.0
SIPBZ24+00605_1,221361.0
SIPBZ24+00615_1,179649.0
SIPBZ24+00616_1,201412.0
SIPBZ24+00621_1,173391.0
SIPBZ24+00637_1,94298.81
SIPBZ24+00638_1,52428.68
SCPBZ24+00045_1,-11440.0
SIPBZ24+01069_1,11440.0
SIPBZ24+01507_1,305532.0
SIPBZ24+00022_1,17943.4
SIPBZ24+00072_1,932562.0
SIPBZ24+00074_1,896684.98
SIPBZ24+00076_1,766613.66
SIPBZ24+00080_1,7559256.0
SIPBZ24+00081_1,5124983.0
SIPBZ24+00124_1,18517.2
SIPBZ24+00125_1,4739.82
SIPBZ24+00127_1,4546.8
SIPBZ24+00130_1,17367.04
SIPBZ24+00139_1,10187.7
SIPBZ24+00142_1,1269.96
SIPBZ24+00146_1,6396.3
SIPBZ24+00154_1,9418665.0
SIPBZ24+00157_1,4559.1
SIPBZ24+00162_1,42192.0
SIPBZ24+00177_1,11259.84
SIPBZ24+00183_1,3069336.0
SIPBZ24+00191_1,6523.48
SZPBZ24+00376_1,7700280.0
SZPBZ24+00429_1,44915.2
SZPBZ24+00448_1,253698.12
SZPBZ24+00434_1,40220.1
SIPBZ24+00595_1,180172.0
SIPBZ24+00609_1,2812.8
SIPBZ24+00618_1,24.84
SIPBZ24+00639_1,70905.74
SIPBZ24+00640_1,63300.24
SIPBZ24+00642_1,52404.54
SIPBZ24+00039_1,17943.4
SIPBZ24+00075_1,793595.91
SIPBZ24+00088_1,6015805.0
SIPBZ24+00098_1,869000.0
SIPBZ24+00102_1,44456.35
SIPBZ24+00104_1,3312986.0
SIPBZ24+00128_1,10127.08
SIPBZ24+00132_1,18849.4
SIPBZ24+00134_1,28515.08
SIPBZ24+00140_1,10274.7
SIPBZ24+00143_1,2283.6
SIPBZ24+00147_1,5149.2
SIPBZ24+00152_1,24538676.0
SIPBZ24+00158_1,4549.38
SIPBZ24+00174_1,143907.72
SIPBZ24+00179_1,2803804.0
SIPBZ24+00182_1,3219271.0
SIPBZ24+00141_1,88268.4
SZPBZ24+00275_1,9047.52
SZPBZ24+00374_1,33483400.0
SZPBZ24+00384_1,3527160.0
MISC01-24-000046_1,41867.84
SIPBZ24+00546_1,804460.06
SIPBZ24+00593_1,1267074.0
SIPBZ24+00603_1,1104329.0
SIPBZ24+00632_1,2667.0
SIPBZ24+00641_1,56065.38
SIPBZ24+00040_1,2382.32
SIPBZ24+00041_1,5041.08
SIPBZ24+00044_1,4942.08
SIPBZ24+00082_1,5956230.0
SIPBZ24+00085_1,3832441.0
SIPBZ24+00087_1,9710928.0
SIPBZ24+00090_1,1237653.0
SIPBZ24+00091_1,5394503.0
SIPBZ24+00092_1,2213179.0
SIPBZ24+00093_1,2961488.0
SIPBZ24+00094_1,6164929.0
SIPBZ24+00095_1,1128753.0
SIPBZ24+00097_1,9853392.0
SIPBZ24+00131_1,18548.88
SIPBZ24+00133_1,8084.96
SIPBZ24+00135_1,19000.8
SIPBZ24+00137_1,19770.92
SIPBZ24+00145_1,9822.3
SIPBZ24+00160_1,10621.38
SIPBZ24+00170_1,2279.76
SIPBZ24+00173_1,292608.0
SIPBZ24+00176_1,11086.68
SIPBZ24+00180_1,3082699.0
SIPBZ24+00181_1,2703358.0
SIPBZ24+00190_1,9050.88
SIPBZ24+00266_1,3314189.0
SZPBZ24+00373_1,73322.9
SIPBZ24+00300_1,800761.81
SIPBZ24+00356_1,2172584.0
SIPBZ24+00417_1,11005.5
SZPBZ24+00458_1,11652660.0
SIPBZ24+00576_1,55100.2
SIPBZ24+00601_1,7463.04
SIPBZ24+00620_1,190421.0
SIPBZ24+00623_1,425882.0
SIPBZ24+00624_1,8013573.0
SIPBZ24+00628_1,264.0
SIPBZ24+00643_1,54566.09
SCPBZ24+00016_1,-425882.0
SCPBZ24+00042_1,-190421.0
SIPBZ24+00011_1,4953.96
SIPBZ24+00012_1,4953.96
SIPBZ24+00013_1,4953.96
SIPBZ24+00014_1,4953.96
SIPBZ24+00078_1,61283202.0
SIPBZ24+00079_1,2220554.0
SIPBZ24+00083_1,11779880.0
SIPBZ24+00084_1,6541770.0
SIPBZ24+00086_1,8721535.0
SIPBZ24+00101_1,12852316.0
SIPBZ24+00119_1,2148.84
SIPBZ24+00120_1,889839.0
SIPBZ24+00126_1,19786.68
SIPBZ24+00129_1,11938.56
SIPBZ24+00136_1,118125.0
SIPBZ24+00144_1,4230.0
SIPBZ24+00148_1,9476638.0
SIPBZ24+00149_1,3108391.0
SIPBZ24+00155_1,42182.7
SIPBZ24+00156_1,67601.16
SIPBZ24+00159_1,18493.8
SIPBZ24+00163_1,9293.68
SIPBZ24+00164_1,4486.41
SIPBZ24+00169_1,7786726.0
SIPBZ24+00171_1,18044552.0
SIPBZ24+00172_1,19445.7
SIPBZ24+00175_1,46784.4
SIPBZ24+00122_1,45932.6
SIPBZ24+00184_1,82688.1
SIPBZ24+00265_1,3039364.0
SZPBZ24+00314_1,416386.02
SZPBZ24+00341_1,10446415.0
SZPBZ24+00385_1,10811171.0
SIPBZ24+00310_1,19504.8
SIPBZ24+00312_1,4953.0
SZPBZ24+00465_1,29502.72
SZPBZ24+00476_1,19488.6
SIPBZ24+00596_1,365709.0
SIPBZ24+00613_1,759.39
SIPBZ24+00626_1,208610.0
SIPBZ24+00077_1,936898.84
SIPBZ24+00302_1,812468.44
SIPBZ24+00303_1,922955.2
SIPBZ24+00644_1,71235.48
SIPBZ24+00791_1,415115.87
SIPBZ24+00792_1,258616.86
SIPBZ24+00042_1,4922.28
SIPBZ24+00045_1,12756.8
SIPBZ24+00063_1,4831.2
SIPBZ24+00068_1,744737.02
SIPBZ24+00189_1,12751.36
SIPBZ24+00201_1,9866122.0
SIPBZ24+00202_1,3472942.0
SIPBZ24+00203_1,9850374.0
SIPBZ24+00206_1,2612676.0
SIPBZ24+00208_1,6935.47
SIPBZ24+00222_1,3165881.0
SIPBZ24+00231_1,992124.0
SIPBZ24+00239_1,17819.2
SIPBZ24+00241_1,4069.12
SIPBZ24+00245_1,18535.6
SIPBZ24+00268_1,2938497.0
SIPBZ24+00272_1,10063444.0
SIPBZ24+00274_1,2699004.0
SIPBZ24+00275_1,3124740.0
SIPBZ24+00278_1,2322.0
SIPBZ24+00280_1,13864.34
SIPBZ24+00285_1,1123.08
SZPBZ24+00330_1,7054898.0
SZPBZ24+00402_1,39407.36
SZPBZ24+00409_1,10876800.0
SIPBZ24+00315_1,14244.3
SZPBZ24+00430_1,14716.8
SIPBZ24+00547_1,778833.63
SIPBZ24+00597_1,200505.0
SIPBZ24+00606_1,231496.0
SIPBZ24+00608_1,865.06
SIPBZ24+00622_1,177698.0
SIPBZ24+00645_1,52402.34
SZPBC24+00006_1,-4621.62
SZPBC24+00007_1,-4743.76
SCPBZ24+00043_1,-14244.3
SIPBZ24+01067_1,14244.3
SIPBZ24+00064_1,4961.88
SIPBZ24+00065_1,4965.84
SIPBZ24+00066_1,4965.84
SIPBZ24+00200_1,1204606.0
SIPBZ24+00215_1,9420606.0
SIPBZ24+00218_1,3090483.0
SIPBZ24+00219_1,3173405.0
SIPBZ24+00236_1,9050.02
SIPBZ24+00243_1,9786.96
SIPBZ24+00249_1,11172.94
SIPBZ24+00250_1,17381.1
SIPBZ24+00251_1,4348.8
SIPBZ24+00254_1,18549.2
SIPBZ24+00269_1,9562495.0
SIPBZ24+00273_1,2739898.0
SIPBZ24+00282_1,4719.0
SIPBZ24+00283_1,5237.54
SZPBZ24+00283_1,64997.4
SZPBZ24+00333_1,38208.24
SZPBZ24+00378_1,7452400.0
SIPBZ24+00401_1,6013.28
SIPBZ24+00598_1,305532.0
SIPBZ24+00614_1,190602.0
SIPBZ24+00634_1,7799603.0
SZPBC24+00008_1,-5019.56
SCPBZ24+00087_1,-297363.0
SIPBZ24+00105_1,4981.68
SIPBZ24+00106_1,4950.0
SIPBZ24+00107_1,4724.28
SIPBZ24+00110_1,4744.08
SIPBZ24+00198_1,8984692.0
SIPBZ24+00204_1,5298846.0
SIPBZ24+00207_1,5192795.0
SIPBZ24+00213_1,2134685.0
SIPBZ24+00214_1,16989237.0
SIPBZ24+00220_1,9853392.0
SIPBZ24+00221_1,2643198.0
SIPBZ24+00224_1,2926766.0
SIPBZ24+00238_1,1800733.0
SIPBZ24+00242_1,47823.6
SIPBZ24+00244_1,27398.76
SIPBZ24+00253_1,11299.8
SIPBZ24+00256_1,19765.2
SIPBZ24+00258_1,30282.24
SIPBZ24+00260_1,14486.92
SIPBZ24+00264_1,20001.3
SIPBZ24+00271_1,5792446.0
SIPBZ24+00279_1,34131.24
SIPBZ24+00284_1,16819.2
SIPBZ24+00287_1,6757.0
SZPBZ24+00320_1,16362131.0
SZPBZ24+00321_1,47567.62
SZPBZ24+00339_1,83381.76
SIPBZ24+00301_1,740616.3
SIPBZ24+00392_1,1282.0
SZPBZ24+00454_1,2355871.0
SIPBZ24+00604_1,556590.0
SIPBZ24+00611_1,1036.85
SIPBZ24+00647_1,52368.4
SIPBZ24+00787_1,895300.0
SIPBZ24+00111_1,4950.0
SIPBZ24+00112_1,4946.04
SIPBZ24+00113_1,4950.0
SIPBZ24+00114_1,4950.0
SIPBZ24+00115_1,14095.04
SIPBZ24+00116_1,4946.04
SIPBZ24+00117_1,4900.0
SIPBZ24+00118_1,5025.44
SIPBZ24+00199_1,51370.23
SIPBZ24+00205_1,3239549.0
SIPBZ24+00209_1,21206597.0
SIPBZ24+00210_1,39811604.0
SIPBZ24+00211_1,13536473.0
SIPBZ24+00212_1,5174513.0
SIPBZ24+00216_1,7268909.0
SIPBZ24+00217_1,5654421.0
SIPBZ24+00223_1,5215128.0
SIPBZ24+00225_1,6495913.0
SIPBZ24+00226_1,6371463.0
SIPBZ24+00227_1,13969736.0
SIPBZ24+00228_1,12964759.0
SIPBZ24+00229_1,4779500.0
SIPBZ24+00230_1,6676492.0
SIPBZ24+00232_1,4696473.0
SIPBZ24+00233_1,2769235.0
SIPBZ24+00234_1,2484120.0
SIPBZ24+00235_1,2814330.0
SIPBZ24+00237_1,8753.48
SIPBZ24+00240_1,39541.84
SIPBZ24+00246_1,75351.9
SIPBZ24+00247_1,13880.1
SIPBZ24+00248_1,74931.2
SIPBZ24+00252_1,13163.4
SIPBZ24+00255_1,61835.1
SIPBZ24+00257_1,34427.4
SIPBZ24+00259_1,11700.48
SIPBZ24+00261_1,3397.68
SIPBZ24+00262_1,6426.0
SIPBZ24+00263_1,4222.8
SIPBZ24+00270_1,2137089.0
SIPBZ24+00276_1,1480.82
SIPBZ24+00277_1,9455874.0
SIPBZ24+00281_1,23733.6
SIPBZ24+00286_1,3446.78
SIPBZ24+00288_1,14241.36
SIPBZ24+00290_1,4927.44
SIPBZ24+00291_1,4982.32
SZPBZ24+00358_1,851642.0
SIPBZ24+00305_1,751077.75
SCPBZ24+00006_1,-3446.78
SIPBZ24+00306_1,2267.34
SIPBZ24+00309_1,18045.0
SIPBZ24+00313_1,9804.6
SIPBZ24+00314_1,19696.0
SIPBZ24+00385_1,2110.24
SIPBZ24+00391_1,122515.8
SZPBZ24+00433_1,13017.92
SZPBZ24+00436_1,88463.1
SZPBZ24+00503_1,1734.0
SIPBZ24+00563_1,293980.0
SIPBZ24+00599_1,252578.0
SIPBZ24+00602_1,3136.32
SIPBZ24+00619_1,51.12
SIPBZ24+00627_1,518.0
SIPBZ24+00633_1,3081.83
SIPBZ24+00646_1,52421.38
SIPBZ24+00267_1,768733.59
SIPBZ24+00299_1,932958.68
SIPBZ24+00648_1,52383.6
SIPBZ24+00649_1,70935.9
SIPBZ24+00307_1,1607495.0
SIPBZ24+00548_1,789614.73
SIPBZ24+00553_1,875462.15
SIPBZ24+00630_1,62332.0
SIPBZ24+00298_1,980049.06
SIPBZ24+00650_1,63957.14
SIPBZ24+00193_1,16427.45
SIPBZ24+00195_1,15798.8
SIPBZ24+00196_1,2425.0
SIPBZ24+00197_1,4926.24
SIPBZ24+00304_1,892953.29
SIPBZ24+00323_1,8498007.0
SIPBZ24+00326_1,6142413.0
SIPBZ24+00329_1,2674762.0
SIPBZ24+00347_1,1199185.0
SIPBZ24+00366_1,14729.4
SIPBZ24+00368_1,5625.48
SIPBZ24+00376_1,1476.3
SIPBZ24+00414_1,85000.0
SIPBZ24+00415_1,17946.9
SIPBZ24+00651_1,57663.31
SIPBZ24+00289_1,17578.4
SIPBZ24+00295_1,310173.82
SZPBZ24+00391_1,172470.2
SZPBZ24+00414_1,1793232.0
SIPBZ24+00333_1,2703678.0
SIPBZ24+00353_1,9010.9
SIPBZ24+00354_1,9162072.0
SIPBZ24+00371_1,4809.56
SIPBZ24+00387_1,14831.4
SIPBZ24+00395_1,3349476.0
SZPBZ24+00460_1,4174100.0
SIPBZ24+00293_1,4946.04
SIPBZ24+00294_1,4946.04
SIPBZ24+00337_1,3285744.0
SIPBZ24+00338_1,2958922.0
SIPBZ24+00339_1,9905492.0
SIPBZ24+00343_1,3232023.0
SIPBZ24+00349_1,4674413.0
SIPBZ24+00360_1,43582.56
SIPBZ24+00370_1,37160.6
SIPBZ24+00372_1,19640.4
SIPBZ24+00377_1,17400.32
SIPBZ24+00380_1,20797.0
SIPBZ24+00389_1,19727.25
SIPBZ24+00390_1,144690.0
SIPBZ24+00393_1,3007702.0
SIPBZ24+00397_1,713892.0
SIPBZ24+00398_1,13853.2
SIPBZ24+00400_1,12885.3
SIPBZ24+00411_1,2294.48
SIPBZ24+00412_1,775476.31
SIPBZ24+00413_1,945861.33
SZPBZ24+00477_1,37130.8
SZPBZ24+00501_1,1278570.0
SIPBZ24+00554_1,917932.65
SIPBZ24+00610_1,939.2
SIPBZ24+00653_1,63948.98
SIPBZ24+00654_1,52429.37
SIPBZ24+00296_1,4902.48
SIPBZ24+00325_1,19795236.0
SIPBZ24+00327_1,5152098.0
SIPBZ24+00331_1,5921626.0
SIPBZ24+00332_1,7970876.0
SIPBZ24+00341_1,18768934.0
SIPBZ24+00351_1,3274593.0
SIPBZ24+00352_1,6664043.0
SIPBZ24+00357_1,5022539.0
SIPBZ24+00361_1,17385.68
SIPBZ24+00362_1,23376.6
SIPBZ24+00369_1,13068.0
SIPBZ24+00379_1,14610.92
SIPBZ24+00381_1,18691.4
SIPBZ24+00382_1,6355.44
SIPBZ24+00383_1,5920.02
SIPBZ24+00388_1,21802.2
SIPBZ24+00396_1,12175419.0
SIPBZ24+00399_1,15892.8
SIPBZ24+00402_1,8582.4
SIPBZ24+00403_1,769214.55
SZPBZ24+00456_1,32638.21
SZPBZ24+00466_1,5839.5
SZPBZ24+00481_1,17617.0
SZPBZ24+00500_1,3342936.0
SIPBZ24+00539_1,9873996.0
SIPBZ24+00652_1,52416.37
SIPBZ24+00308_1,5841.6
SIPBZ24+00321_1,19796.13
SIPBZ24+00322_1,7387501.0
SIPBZ24+00324_1,19706783.0
SIPBZ24+00328_1,10407971.0
SIPBZ24+00330_1,3268891.0
SIPBZ24+00334_1,17881648.0
SIPBZ24+00335_1,36812487.0
SIPBZ24+00336_1,4752937.0
SIPBZ24+00340_1,5686450.0
SIPBZ24+00342_1,4900422.0
SIPBZ24+00344_1,15802548.0
SIPBZ24+00345_1,8845074.0
SIPBZ24+00346_1,11706352.0
SIPBZ24+00348_1,9081402.0
SIPBZ24+00350_1,9348140.0
SIPBZ24+00355_1,3215640.0
SIPBZ24+00358_1,29664.26
SIPBZ24+00359_1,43003.14
SIPBZ24+00363_1,22936.08
SIPBZ24+00364_1,63676.8
SIPBZ24+00365_1,57575.7
SIPBZ24+00367_1,9726.6
SIPBZ24+00373_1,9948.5
SIPBZ24+00374_1,45017.6
SIPBZ24+00375_1,26421.54
SIPBZ24+00378_1,15568.32
SIPBZ24+00384_1,6253.28
SIPBZ24+00386_1,18045.0
SIPBZ24+00394_1,13586.82
SZPBZ24+00451_1,2416298.0
SZPBZ24+00452_1,53504.56
SZPBZ24+00459_1,8053220.0
SZPBZ24+00461_1,9920.92
SZPBZ24+00462_1,31323780.0
SZPBZ24+00502_1,3186990.0
SIPBZ24+00423_1,833432.98
SIPBZ24+00429_1,23104.19
SIPBZ24+00430_1,112787.8
SIPBZ24+00431_1,275659.98
SCPBZ24+00013_1,-23104.19
SCPBZ24+00014_1,-275659.98
SIPBZ24+00465_1,275659.98
SIPBZ24+00466_1,23104.19
SIPBZ24+00537_1,14398.2
SIPBZ24+00570_1,12137.08
SIPBZ24+00575_1,2280463.0
SIPBZ24+00577_1,80448.2
SIPBZ24+00655_1,56972.21
SCPBZ24+00044_1,-14398.2
SIPBZ24+01068_1,14398.2
SIPBZ24+00612_1,218.0
SIPBZ24+00424_1,946097.0
SIPBZ24+00656_1,56558.13
SIPBZ24+00316_1,4892.16
SIPBZ24+00317_1,4880.4
SIPBZ24+00318_1,4876.48
SIPBZ24+00319_1,4900.0
SIPBZ24+00320_1,18001.8
SIPBZ24+00404_1,4896.08
SIPBZ24+00425_1,910239.77
SIPBZ24+00436_1,7027.16
SIPBZ24+00450_1,2638120.0
SIPBZ24+00451_1,3100705.0
SIPBZ24+00452_1,3153308.0
SIPBZ24+00453_1,2561806.0
SIPBZ24+00476_1,1391412.0
SIPBZ24+00490_1,1223620.0
SIPBZ24+00491_1,1703003.0
SIPBZ24+00493_1,3398608.0
SIPBZ24+00508_1,18816.0
SIPBZ24+00517_1,16311.9
SIPBZ24+00527_1,1469.46
SIPBZ24+00528_1,7494.56
SIPBZ24+00534_1,13876.2
SIPBZ24+00538_1,14854.2
SIPBZ24+00556_1,903538.57
SIPBZ24+00582_1,95948.97
SIPBZ24+00585_1,25530.1
SIPBZ24+00586_1,185476.32
SIPBZ24+00587_1,30097.44
SIPBZ24+00658_1,63839.64
SIPBZ24+00660_1,11635.0
SIPBZ24+00765_1,6462.5
SIPBZ24+00767_1,4158.88
SIPBZ24+00768_1,3226359.0
SCPBZ24+00019_1,-3153308.0
SIPBZ24+00786_1,3022549.0
SCPBZ24+00024_1,-30097.44
SIPBZ24+00405_1,4676.76
SIPBZ24+00408_1,5021.28
SIPBZ24+00409_1,5021.28
SIPBZ24+00410_1,5025.24
SIPBZ24+00416_1,4981.68
SIPBZ24+00445_1,2584501.0
SIPBZ24+00447_1,9836531.0
SIPBZ24+00449_1,9162745.0
SIPBZ24+00459_1,2921406.0
SIPBZ24+00460_1,3043047.0
SIPBZ24+00503_1,1657.38
SIPBZ24+00507_1,9169.6
SIPBZ24+00509_1,33972.9
SIPBZ24+00529_1,5669.88
SIPBZ24+00530_1,4607.68
SIPBZ24+00531_1,22913.74
SIPBZ24+00532_1,17924.7
SIPBZ24+00533_1,4644.64
SIPBZ24+00549_1,759128.16
SIPBZ24+00565_1,304800.0
SIPBZ24+00769_1,5346.6
SIPBZ24+00418_1,4688.72
SIPBZ24+00419_1,4888.24
SIPBZ24+00420_1,5985.6
SIPBZ24+00421_1,5985.6
SIPBZ24+00433_1,2936190.0
SIPBZ24+00438_1,5506822.0
SIPBZ24+00439_1,2868740.0
SIPBZ24+00441_1,6844.59
SIPBZ24+00442_1,9861255.0
SIPBZ24+00446_1,5691378.0
SIPBZ24+00455_1,3205480.0
SIPBZ24+00456_1,3228340.0
SIPBZ24+00457_1,2793187.0
SIPBZ24+00458_1,3097658.0
SIPBZ24+00461_1,10210030.0
SIPBZ24+00462_1,6068915.0
SIPBZ24+00469_1,2943301.0
SIPBZ24+00470_1,9795256.0
SIPBZ24+00472_1,1624584.0
SIPBZ24+00477_1,3046711.0
SIPBZ24+00482_1,2311603.0
SIPBZ24+00484_1,10047224.0
SIPBZ24+00485_1,3203893.0
SIPBZ24+00486_1,9327.39
SIPBZ24+00487_1,3153004.0
SIPBZ24+00492_1,3161055.0
SIPBZ24+00500_1,6447.8
SIPBZ24+00502_1,5429.96
SIPBZ24+00504_1,12476.16
SIPBZ24+00505_1,10947.04
SIPBZ24+00506_1,13384.62
SIPBZ24+00516_1,10861.95
SIPBZ24+00518_1,53721.0
SIPBZ24+00519_1,40419.72
SIPBZ24+00521_1,5579.2
SIPBZ24+00522_1,18195.0
SIPBZ24+00524_1,18684.6
SIPBZ24+00536_1,5766.12
SIPBZ24+00569_1,4332.6
SIPBZ24+00583_1,128132.28
SIPBZ24+00584_1,201756.44
SADI+0000002_1,36830.0
SADI+0000003_1,2523490.0
SADI+0000004_1,3444875.0
SCPBZ24+00053_1,-128132.28
SCPBZ24+00054_1,-201756.44
SIPBZ24+01088_1,128132.28
SIPBZ24+01089_1,201756.44
SIPBZ24+01637_1,1138246.0
SIPBZ24+00422_1,5037.88
SIPBZ24+00432_1,8987000.0
SIPBZ24+00434_1,18509079.0
SIPBZ24+00435_1,8906662.0
SIPBZ24+00437_1,14438561.0
SIPBZ24+00440_1,3320240.0
SIPBZ24+00443_1,2231531.0
SIPBZ24+00444_1,10223449.0
SIPBZ24+00448_1,21048266.0
SIPBZ24+00454_1,36719104.0
SIPBZ24+00471_1,11899265.0
SIPBZ24+00473_1,4856660.0
SIPBZ24+00474_1,836745.0
SIPBZ24+00475_1,15265044.0
SIPBZ24+00478_1,6432059.0
SIPBZ24+00479_1,3241813.0
SIPBZ24+00480_1,2985821.0
SIPBZ24+00481_1,1141730.0
SIPBZ24+00483_1,2387396.0
SIPBZ24+00488_1,5179009.0
SIPBZ24+00489_1,10855745.0
SIPBZ24+00494_1,3156976.0
SIPBZ24+00495_1,9426732.0
SIPBZ24+00496_1,7741.67
SIPBZ24+00497_1,23197.2
SIPBZ24+00498_1,57418.2
SIPBZ24+00499_1,47076.9
SIPBZ24+00501_1,54206.28
SIPBZ24+00510_1,18902.24
SIPBZ24+00511_1,4058.56
SIPBZ24+00512_1,17924.7
SIPBZ24+00513_1,6289.92
SIPBZ24+00514_1,20136.15
SIPBZ24+00515_1,19266.0
SIPBZ24+00520_1,49108.16
SIPBZ24+00523_1,24467.4
SIPBZ24+00525_1,18589.0
SIPBZ24+00526_1,7432.32
SIPBZ24+00535_1,18770.4
SIPBZ24+00550_1,788704.65
SIPBZ24+00551_1,744885.7
SIPBZ24+00552_1,191526.95
SIPBZ24+00559_1,2815801.0
SIPBZ24+00564_1,2864.42
SIPBZ24+00567_1,720.94
SIPBZ24+00568_1,10265.42
SIPBZ24+00573_1,52906.32
SIPBZ24+00581_1,112161.54
SIPBZ24+00757_1,46406.0
SIPBZ24+00757_2,-36830.0
SIPBZ24+00758_1,2553772.0
SIPBZ24+00758_2,-2523490.0
SIPBZ24+00759_1,820398.0
SIPBZ24+00764_1,33494.42
SIPBZ24+00766_1,12857.04
SIPBZ24+00770_1,26156.85
SIPBZ24+00772_1,9417876.0
SCPBZ24+00052_1,-112161.54
SIPBZ24+01087_1,112161.54
SCPBZ24+00084_1,-249.4
SIPBZ24+00751_1,921431.54
SIPBZ24+00555_1,1095137.47
SIPBZ24+00635_1,4900994.0
SIPBZ24+00794_1,824651.18
SIPBZ24+01056_1,918422.99
SCPBZ24+00039_1,-824651.18
SIPBZ24+01058_1,981334.9
SIPBZ24+00629_1,25400.0
SIPBZ24+00752_1,8460468.0
SIPBZ24+00796_1,42608.37
SCPBZ24+00025_1,-185476.32
SCPBZ24+00026_1,-25530.1
SCPBZ24+00027_1,-95948.97
SIPBZ24+00926_1,95948.97
SIPBZ24+00927_1,25530.1
SIPBZ24+00928_1,185476.32
SIPBZ24+00929_1,30097.44
SIPBZ24+00934_1,1540170.71
SIPBZ24+00936_1,876053.68
SCPBZ24+00028_1,-1183.05
SCPBZ24+00029_1,-1079.73
SCPBZ24+00030_1,-1213.52
SCPBZ24+00031_1,-1553.64
SCPBZ24+00032_1,-888.71
SCPBZ24+00033_1,-1140.8
SCPBZ24+00034_1,-1131.89
SCPBZ24+00035_1,-16410.08
SCPBZ24+00036_1,-1385.32
SCPBZ24+00037_1,-888.39
SIPBZ24+00943_1,1208.79
SIPBZ24+00944_1,1209.48
SIPBZ24+00945_1,2782.67
SIPBZ24+00946_1,1787.83
SIPBZ24+00947_1,4652.8
SIPBZ24+00948_1,2101.94
SIPBZ24+00949_1,16.98
SCPBZ24+00038_1,-13.2
MISC09-24-000062_1,2213766.0
MISC09-24-000063_1,-5700.0
SIPBZ24+01076_1,5700.0
MISC09-24-000078_1,5491380.0
MISC09-24-000079_1,-13873.08
SIPBZ24+01185_1,13873.08
SIPBZ24+00428_1,4677.44
SIPBZ24+00463_1,4673.68
SIPBZ24+00464_1,4542.08
SIPBZ24+00467_1,17096.6
SIPBZ24+00468_1,4819.72
SIPBZ24+00540_1,4688.72
SIPBZ24+00541_1,4688.72
SIPBZ24+00542_1,4684.96
SIPBZ24+00543_1,191398.16
SIPBZ24+00670_1,9089.14
SIPBZ24+00682_1,2820467.0
SIPBZ24+00699_1,1941.28
SIPBZ24+00718_1,4798.08
SIPBZ24+00744_1,1660.16
SIPBZ24+00746_1,41713.6
SIPBZ24+00756_1,530289.0
SIPBZ24+00774_1,9850209.0
SIPBZ24+00777_1,1056183.0
SIPBZ24+00793_1,3566135.0
SIPBZ24+00793_2,-3444875.0
SIPBZ24+00544_1,4722.56
SIPBZ24+00545_1,4666.16
